,City,date,time,masterclass,hour
1511,pune,2020-10-01,16:46:31,Basics of Excel,21
1512,new delhi,2020-10-01,16:46:31,Basics of Excel,21
1513,silchar,2020-10-02,16:46:31,Basics of Excel,0
1514,gurugram,2020-10-02,16:46:31,Basics of Excel,13
1515,faridabad ,2020-10-02,16:46:31,Basics of Excel,13
1516,bangalore south,2020-10-02,16:46:31,Basics of Excel,14
1517,silchar,2020-10-02,16:46:31,Basics of Excel,14
1518,bilaspur,2020-10-02,16:46:31,Basics of Excel,15
1519,"goregaon w, mumbai",2020-10-02,16:46:31,Basics of Excel,23
1520,delhi,2020-10-03,16:46:31,Basics of Excel,14
1521,unknown,2020-10-03,16:46:31,Basics of Excel,17
1522,pune,2020-10-04,16:46:31,Basics of Excel,19
1523,tinsukia,2020-10-04,16:46:31,Basics of Excel,20
1524,pune,2020-10-04,16:46:31,Basics of Excel,22
1525,delhi ,2020-10-04,16:46:31,Basics of Excel,22
1526,noida,2020-10-04,16:46:31,Basics of Excel,22
1527,hyderabad,2020-10-04,16:46:31,Basics of Excel,22
1528,mumbai,2020-10-04,16:46:31,Basics of Excel,23
1529,pune,2020-10-04,16:46:31,Basics of Excel,23
1530,ranchi,2020-10-04,16:46:31,Basics of Excel,23
1531,tumkur,2020-10-04,16:46:31,Basics of Excel,23
1532,udaipur,2020-10-04,16:46:31,Basics of Excel,23
1533,gadarpur,2020-10-04,16:46:31,Basics of Excel,23
1534,guwahati,2020-10-04,16:46:31,Basics of Excel,23
1535,shahada,2020-10-04,16:46:31,Basics of Excel,23
1536,kasaragod,2020-10-04,16:46:31,Basics of Excel,23
1537,mumbai,2020-10-04,16:46:31,Basics of Excel,23
1538,pune,2020-10-04,16:46:31,Basics of Excel,23
1539,durg,2020-10-04,16:46:31,Basics of Excel,23
1540,mohali,2020-10-04,16:46:31,Basics of Excel,23
1541,new delhi,2020-10-04,16:46:31,Basics of Excel,23
1542,kolkata,2020-10-04,16:46:31,Basics of Excel,23
1543,pune,2020-10-04,16:46:31,Basics of Excel,23
1544,kolkata,2020-10-04,16:46:31,Basics of Excel,23
1545,kanpur,2020-10-04,16:46:31,Basics of Excel,23
1546,hisar,2020-10-05,16:46:31,Basics of Excel,0
1547,ranchi,2020-10-05,16:46:31,Basics of Excel,0
1548,nashik,2020-10-05,16:46:31,Basics of Excel,0
1549,delhi,2020-10-05,16:46:31,Basics of Excel,0
1550,delhi,2020-10-05,16:46:31,Basics of Excel,0
1551,guwahati ,2020-10-05,16:46:31,Basics of Excel,0
1552,new delhi,2020-10-05,16:46:31,Basics of Excel,0
1553,bangalore,2020-10-05,16:46:31,Basics of Excel,0
1554,delhi,2020-10-05,16:46:31,Basics of Excel,0
1555,ahmedabad,2020-10-05,16:46:31,Basics of Excel,0
1556,lucknow,2020-10-05,16:46:31,Basics of Excel,0
1557,new delhi,2020-10-05,16:46:31,Basics of Excel,0
1558,ghaziabad,2020-10-05,16:46:31,Basics of Excel,0
1559,delhi,2020-10-05,16:46:31,Basics of Excel,0
1560,bangalore,2020-10-05,16:46:31,Basics of Excel,0
1561,patna,2020-10-05,16:46:31,Basics of Excel,1
1562,new delhi,2020-10-05,16:46:31,Basics of Excel,1
1563,mumbai,2020-10-05,16:46:31,Basics of Excel,1
1564,guwahati,2020-10-05,16:46:31,Basics of Excel,1
1565,faridabad,2020-10-05,16:46:31,Basics of Excel,2
1566,meerut,2020-10-05,16:46:31,Basics of Excel,3
1567,accra,2020-10-05,16:46:31,Basics of Excel,3
1568,tema,2020-10-05,16:46:31,Basics of Excel,3
1569,jalgaon ,2020-10-05,16:46:31,Basics of Excel,5
1570,malappuram,2020-10-05,16:46:31,Basics of Excel,5
1571,"hisar, haryana",2020-10-05,16:46:31,Basics of Excel,5
1572,pune,2020-10-05,16:46:31,Basics of Excel,6
1573,bangalore,2020-10-05,16:46:31,Basics of Excel,6
1574,delhi,2020-10-05,16:46:31,Basics of Excel,6
1575,gangtok,2020-10-05,16:46:31,Basics of Excel,6
1576,coochbihar,2020-10-05,16:46:31,Basics of Excel,7
1577,guwahati ,2020-10-05,16:46:31,Basics of Excel,7
1578,bidar,2020-10-05,16:46:31,Basics of Excel,8
1579,amritsar,2020-10-05,16:46:31,Basics of Excel,8
1580,"malout,punjab",2020-10-05,16:46:31,Basics of Excel,8
1581,greater noida (west),2020-10-05,16:46:31,Basics of Excel,8
1582,vadodara,2020-10-05,16:46:31,Basics of Excel,8
1583,new delhi,2020-10-05,16:46:31,Basics of Excel,8
1584,saharanpur,2020-10-05,16:46:31,Basics of Excel,8
1585,kuruksethra ,2020-10-05,16:46:31,Basics of Excel,8
1586,new delhi ,2020-10-05,16:46:31,Basics of Excel,8
1587,bangalore,2020-10-05,16:46:31,Basics of Excel,8
1588,selangor,2020-10-05,16:46:31,Basics of Excel,8
1589,tumkur,2020-10-05,16:46:31,Basics of Excel,8
1590,bengaluru,2020-10-05,16:46:31,Basics of Excel,8
1591,indore,2020-10-05,16:46:31,Basics of Excel,8
1592,delhi,2020-10-05,16:46:31,Basics of Excel,9
1593,"dharamshala, himachal pradesh.",2020-10-05,16:46:31,Basics of Excel,9
1594,trivandrum,2020-10-05,16:46:31,Basics of Excel,9
1595,wai,2020-10-05,16:46:31,Basics of Excel,9
1596,navi mumbai - 410210,2020-10-05,16:46:31,Basics of Excel,9
1597,pune,2020-10-05,16:46:31,Basics of Excel,9
1598,new delhi,2020-10-05,16:46:31,Basics of Excel,9
1599,guwahati,2020-10-05,16:46:31,Basics of Excel,9
1600,guwahati ,2020-10-05,16:46:31,Basics of Excel,9
1601,raipur,2020-10-05,16:46:31,Basics of Excel,9
1602,pune,2020-10-05,16:46:31,Basics of Excel,9
1603,delhi,2020-10-05,16:46:31,Basics of Excel,9
1604,mumbai,2020-10-05,16:46:31,Basics of Excel,9
1605,mumbai,2020-10-05,16:46:31,Basics of Excel,9
1606,ankola,2020-10-05,16:46:31,Basics of Excel,10
1607,mumbai,2020-10-05,16:46:31,Basics of Excel,10
1608,mudipu,2020-10-05,16:46:31,Basics of Excel,10
1609,guwahati,2020-10-05,16:46:31,Basics of Excel,10
1610,mumbai,2020-10-05,16:46:31,Basics of Excel,10
1611,mumbai ,2020-10-05,16:46:31,Basics of Excel,10
1612,mumbai ,2020-10-05,16:46:31,Basics of Excel,10
1613,mumbai,2020-10-05,16:46:31,Basics of Excel,10
1614,visakhapatnam ,2020-10-05,16:46:31,Basics of Excel,10
1615,delhi,2020-10-05,16:46:31,Basics of Excel,10
1616,mysore,2020-10-05,16:46:31,Basics of Excel,10
1617,mumbai,2020-10-05,16:46:31,Basics of Excel,10
1618,kolkata,2020-10-05,16:46:31,Basics of Excel,10
1619,greater noida west,2020-10-05,16:46:31,Basics of Excel,10
1620,bodhan,2020-10-05,16:46:31,Basics of Excel,10
1621,anand,2020-10-05,16:46:31,Basics of Excel,10
1622,mumbai,2020-10-05,16:46:31,Basics of Excel,10
1623,thane,2020-10-05,16:46:31,Basics of Excel,11
1624,saharanpur,2020-10-05,16:46:31,Basics of Excel,11
1625,puttur,2020-10-05,16:46:31,Basics of Excel,11
1626,new delhi,2020-10-05,16:46:31,Basics of Excel,11
1627,delhi,2020-10-05,16:46:31,Basics of Excel,11
1628,"dewas, mp",2020-10-05,16:46:31,Basics of Excel,11
1629,"madurai, tamil nadu, india",2020-10-05,16:46:31,Basics of Excel,11
1630,"aligarh, u.p.",2020-10-05,16:46:31,Basics of Excel,11
1631,chennai,2020-10-05,16:46:31,Basics of Excel,11
1632,mumbai,2020-10-05,16:46:31,Basics of Excel,11
1633,pune,2020-10-05,16:46:31,Basics of Excel,11
1634,bhiwandi,2020-10-05,16:46:31,Basics of Excel,11
1635,new delhi,2020-10-05,16:46:31,Basics of Excel,11
1636,vijayapur,2020-10-05,16:46:31,Basics of Excel,11
1637,delhi,2020-10-05,16:46:31,Basics of Excel,12
1638,north west delhi,2020-10-05,16:46:31,Basics of Excel,12
1639,pune,2020-10-05,16:46:31,Basics of Excel,12
1640,new delhi ,2020-10-05,16:46:31,Basics of Excel,12
1641,chengannur ,2020-10-05,16:46:31,Basics of Excel,12
1642,ahmedabad,2020-10-05,16:46:31,Basics of Excel,12
1643,dehradun,2020-10-05,16:46:31,Basics of Excel,12
1644,bangalore,2020-10-05,16:46:31,Basics of Excel,12
1645,hyderabad ,2020-10-05,16:46:31,Basics of Excel,12
1646,mumbai suburban,2020-10-05,16:46:31,Basics of Excel,12
1647,mumbai,2020-10-05,16:46:31,Basics of Excel,12
1648,hyderabad ,2020-10-05,16:46:31,Basics of Excel,13
1649,mumbai,2020-10-05,16:46:31,Basics of Excel,13
1650,pune,2020-10-05,16:46:31,Basics of Excel,13
1651,haridwar,2020-10-05,16:46:31,Basics of Excel,13
1652,gurgaon,2020-10-05,16:46:31,Basics of Excel,13
1653,gaya,2020-10-05,16:46:31,Basics of Excel,13
1654,bengaluru,2020-10-05,16:46:31,Basics of Excel,13
1655,noida,2020-10-05,16:46:31,Basics of Excel,14
1656,karnal,2020-10-05,16:46:31,Basics of Excel,14
1657,jaipur,2020-10-05,16:46:31,Basics of Excel,14
1658,delhi,2020-10-05,16:46:31,Basics of Excel,14
1659,pune,2020-10-05,16:46:31,Basics of Excel,14
1660,chennai,2020-10-05,16:46:31,Basics of Excel,14
1661,aurangabad,2020-10-05,16:46:31,Basics of Excel,14
1662,goalpara,2020-10-05,16:46:31,Basics of Excel,14
1663,ratlam,2020-10-05,16:46:31,Basics of Excel,14
1664,valsad,2020-10-05,16:46:31,Basics of Excel,14
1665,mandaluyong,2020-10-05,16:46:31,Basics of Excel,14
1666,jammu,2020-10-05,16:46:31,Basics of Excel,14
1667,thane,2020-10-05,16:46:31,Basics of Excel,14
1668,delhi,2020-10-05,16:46:31,Basics of Excel,14
1669,nizamabad,2020-10-05,16:46:31,Basics of Excel,15
1670,chennai,2020-10-05,16:46:31,Basics of Excel,15
1671,bangalore,2020-10-05,16:46:31,Basics of Excel,15
1672,ranchi ,2020-10-05,16:46:31,Basics of Excel,15
1673,kathua,2020-10-05,16:46:31,Basics of Excel,15
1674,bangalore,2020-10-05,16:46:31,Basics of Excel,15
1675,guwahati,2020-10-05,16:46:31,Basics of Excel,15
1676,pune,2020-10-05,16:46:31,Basics of Excel,15
1677,dewas,2020-10-05,16:46:31,Basics of Excel,15
1678,bingabon ,2020-10-05,16:46:31,Basics of Excel,15
1679,mumbai,2020-10-05,16:46:31,Basics of Excel,15
1680,new delhi,2020-10-05,16:46:31,Basics of Excel,15
1681,chennai,2020-10-05,16:46:31,Basics of Excel,15
1682,san jose del monte,2020-10-05,16:46:31,Basics of Excel,15
1683,mumbai,2020-10-05,16:46:31,Basics of Excel,15
1684,mumbai ,2020-10-05,16:46:31,Basics of Excel,15
1685,kohima,2020-10-05,16:46:31,Basics of Excel,16
1686,bangalore,2020-10-05,16:46:31,Basics of Excel,16
1687,nashik,2020-10-05,16:46:31,Basics of Excel,16
1688,pune,2020-10-05,16:46:31,Basics of Excel,16
1689,delhi,2020-10-05,16:46:31,Basics of Excel,16
1690,gwalior,2020-10-05,16:46:31,Basics of Excel,16
1691,bhubaneswar,2020-10-05,16:46:31,Basics of Excel,16
1692,buxar,2020-10-05,16:46:31,Basics of Excel,16
1693,jaipur,2020-10-05,16:46:31,Basics of Excel,16
1694,delhi,2020-10-05,16:46:31,Basics of Excel,16
1695,guntur,2020-10-05,16:46:31,Basics of Excel,17
1696,kolhapur,2020-10-05,16:46:31,Basics of Excel,17
1697,mumbai,2020-10-05,16:46:31,Basics of Excel,17
1698,quezon city,2020-10-05,16:46:31,Basics of Excel,17
1699,pune,2020-10-05,16:46:31,Basics of Excel,17
1700,kolkata,2020-10-05,16:46:31,Basics of Excel,17
1701,chennai,2020-10-05,16:46:31,Basics of Excel,18
1702,"accra, ghana",2020-10-05,16:46:31,Basics of Excel,18
1703,kurukshetra,2020-10-05,16:46:31,Basics of Excel,18
1704,pune,2020-10-05,16:46:31,Basics of Excel,18
1705,dewas,2020-10-05,16:46:31,Basics of Excel,18
1706,mandsaur,2020-10-05,16:46:31,Basics of Excel,18
1707,bengaluru,2020-10-05,16:46:31,Basics of Excel,18
1708,pasay city,2020-10-05,16:46:31,Basics of Excel,18
1709,manila philippines,2020-10-05,16:46:31,Basics of Excel,19
1710,hyderabad,2020-10-05,16:46:31,Basics of Excel,19
1711,new delhi,2020-10-05,16:46:31,Basics of Excel,19
1712,nashik,2020-10-05,16:46:31,Basics of Excel,19
1713,patna,2020-10-05,16:46:31,Basics of Excel,19
1714,manila philippines,2020-10-05,16:46:31,Basics of Excel,19
1715,mumbai,2020-10-05,16:46:31,Basics of Excel,20
1716,pune,2020-10-05,16:46:31,Basics of Excel,20
1717,pune,2020-10-05,16:46:31,Basics of Excel,20
1718,ghaziabad,2020-10-05,16:46:31,Basics of Excel,21
1719,pune,2020-10-05,16:46:31,Basics of Excel,21
1720,mumbai,2020-10-05,16:46:31,Basics of Excel,22
1721,ara,2020-10-05,16:46:31,Basics of Excel,22
1722,caloocan city,2020-10-05,16:46:31,Basics of Excel,23
1723,mumbai,2020-10-05,16:46:31,Basics of Excel,23
1724,chennai,2020-10-05,16:46:31,Basics of Excel,23
1725,maramag,2020-10-05,16:46:31,Basics of Excel,23
1726,pune,2020-10-05,16:46:31,Basics of Excel,23
1727,mumbai,2020-10-06,16:46:31,Basics of Excel,0
1728,delhi,2020-10-06,16:46:31,Basics of Excel,0
1729,pune,2020-10-06,16:46:31,Basics of Excel,0
1730,auraiya uttar pradesh,2020-10-06,16:46:31,Basics of Excel,0
1731,noida,2020-10-06,16:46:31,Basics of Excel,0
1732,kalaburagi,2020-10-06,16:46:31,Basics of Excel,0
1733,madina,2020-10-06,16:46:31,Basics of Excel,4
1734,"las piñas city, metro manila",2020-10-06,16:46:31,Basics of Excel,5
1735,delhi,2020-10-06,16:46:31,Basics of Excel,6
1736,delhi,2020-10-06,16:46:31,Basics of Excel,6
1737,beed,2020-10-06,16:46:31,Basics of Excel,6
1738,ahmedabad,2020-10-06,16:46:31,Basics of Excel,7
1739,west godavari,2020-10-06,16:46:31,Basics of Excel,7
1740,guwahati,2020-10-06,16:46:31,Basics of Excel,7
1741,malegaon,2020-10-06,16:46:31,Basics of Excel,8
1742,navi mumbai ,2020-10-06,16:46:31,Basics of Excel,8
1743,vishakhapattanam,2020-10-06,16:46:31,Basics of Excel,8
1744,ahmedabad ,2020-10-06,16:46:31,Basics of Excel,8
1745,ahmedabad,2020-10-06,16:46:31,Basics of Excel,8
1746,dhaka,2020-10-06,16:46:31,Basics of Excel,9
1747,chandigarh,2020-10-06,16:46:31,Basics of Excel,9
1748,mumbai,2020-10-06,16:46:31,Basics of Excel,9
1749,navi mumbai ,2020-10-06,16:46:31,Basics of Excel,9
1750,mumbai ,2020-10-06,16:46:31,Basics of Excel,9
1751,hyderabad,2020-10-06,16:46:31,Basics of Excel,10
1752,mumbai,2020-10-06,16:46:31,Basics of Excel,10
1753,greater noida,2020-10-06,16:46:31,Basics of Excel,10
1754,khatima,2020-10-06,16:46:31,Basics of Excel,10
1755,pune,2020-10-06,16:46:31,Basics of Excel,10
1756,lucknow,2020-10-06,16:46:31,Basics of Excel,10
1757,hyderabad,2020-10-06,16:46:31,Basics of Excel,10
1758,mumbai,2020-10-06,16:46:31,Basics of Excel,10
1759,bengaluru ,2020-10-06,16:46:31,Basics of Excel,10
1760,north west delhi,2020-10-06,16:46:31,Basics of Excel,11
1761,suchitra ,2020-10-06,16:46:31,Basics of Excel,11
1762,cainta rizal,2020-10-06,16:46:31,Basics of Excel,12
1763,"navi mumbai, new panvel",2020-10-06,16:46:31,Basics of Excel,12
1764,mumbai,2020-10-06,16:46:31,Basics of Excel,12
1765,delhi,2020-10-06,16:46:31,Basics of Excel,12
1766,chennai,2020-10-06,16:46:31,Basics of Excel,13
1767,delhi ,2020-10-06,16:46:31,Basics of Excel,13
1768,mumbai,2020-10-06,16:46:31,Basics of Excel,13
1769,beed,2020-10-06,16:46:31,Basics of Excel,13
1770,bangalore,2020-10-06,16:46:31,Basics of Excel,13
1771,cavite,2020-10-06,16:46:31,Basics of Excel,14
1772,mumbai,2020-10-06,16:46:31,Basics of Excel,15
1773,bhusawal,2020-10-06,16:46:31,Basics of Excel,15
1774,new delhi,2020-10-06,16:46:31,Basics of Excel,15
1775,mumbai,2020-10-06,16:46:31,Basics of Excel,16
1776,mumbai,2020-10-06,16:46:31,Basics of Excel,16
1777,delhi,2020-10-06,16:46:31,Basics of Excel,16
1778,faridabad,2020-10-06,16:46:31,Basics of Excel,16
1779,bustos bulacan,2020-10-06,16:46:31,Basics of Excel,16
1780,mumbai,2020-10-06,16:46:31,Basics of Excel,16
1781,new delhi,2020-10-06,16:46:31,Basics of Excel,16
1782,new delhi,2020-10-06,16:46:31,Basics of Excel,17
1783,lucknow,2020-10-06,16:46:31,Basics of Excel,18
1784,mumbai,2020-10-06,16:46:31,Basics of Excel,18
1785,new delhi,2020-10-06,16:46:31,Basics of Excel,18
1786,pune,2020-10-06,16:46:31,Basics of Excel,18
1787,iloilo,2020-10-06,16:46:31,Basics of Excel,18
1788,palampur,2020-10-06,16:46:31,Basics of Excel,18
1789,noida,2020-10-06,16:46:31,Basics of Excel,19
1790,new delhi,2020-10-06,16:46:31,Basics of Excel,19
1791,ernakulam,2020-10-06,16:46:31,Basics of Excel,19
1792,silang,2020-10-06,16:46:31,Basics of Excel,19
1793,mukteshwar,2020-10-06,16:46:31,Basics of Excel,20
1794,frederick,2020-10-06,16:46:31,Basics of Excel,20
1795,coimbatore ,2020-10-06,16:46:31,Basics of Excel,21
1796,new delhi,2020-10-06,16:46:31,Basics of Excel,23
1797,mumbai,2020-10-06,16:46:31,Basics of Excel,23
1798,bhopal,2020-10-07,16:46:31,Basics of Excel,0
1799,riyadh,2020-10-07,16:46:31,Basics of Excel,1
1800,bacolod city,2020-10-07,16:46:31,Basics of Excel,2
1801,nagpur,2020-10-07,16:46:31,Basics of Excel,3
1802,melbourne,2020-10-07,16:46:31,Basics of Excel,5
1803,bangalore,2020-10-07,16:46:31,Basics of Excel,8
1804,bangalore,2020-10-07,16:46:31,Basics of Excel,9
1805,panipat,2020-10-07,16:46:31,Basics of Excel,10
1806,mumbai,2020-10-07,16:46:31,Basics of Excel,11
1807,nagpur,2020-10-07,16:46:31,Basics of Excel,11
1808,new delhi,2020-10-07,16:46:31,Basics of Excel,11
1809,cavite,2020-10-07,16:46:31,Basics of Excel,12
1810,general trias city,2020-10-07,16:46:31,Basics of Excel,12
1811,dasmariñas city,2020-10-07,16:46:31,Basics of Excel,12
1812,philippines,2020-10-07,16:46:31,Basics of Excel,12
1813,jaipur,2020-10-07,16:46:31,Basics of Excel,12
1814,lucknow ,2020-10-07,16:46:31,Basics of Excel,14
1815,mumbai,2020-10-07,16:46:31,Basics of Excel,14
1816,mumbai,2020-10-07,16:46:31,Basics of Excel,14
1817,bhopal,2020-10-07,16:46:31,Basics of Excel,14
1818,zaria,2020-10-07,16:46:31,Basics of Excel,15
1819,harare ,2020-10-07,16:46:31,Basics of Excel,16
1820,burhanpur,2020-10-07,16:46:31,Basics of Excel,17
1821,pune,2020-10-07,16:46:31,Basics of Excel,18
1822,delhi,2020-10-07,16:46:31,Basics of Excel,18
1823,"malé,",2020-10-07,16:46:31,Basics of Excel,18
1824,pune,2020-10-07,16:46:31,Basics of Excel,18
1825,kakinada,2020-10-07,16:46:31,Basics of Excel,19
1826,pune,2020-10-07,16:46:31,Basics of Excel,19
1827,"malé, maldives",2020-10-07,16:46:31,Basics of Excel,19
1828,sangareddy,2020-10-07,16:46:31,Basics of Excel,19
1829,"malé, maldives",2020-10-07,16:46:31,Basics of Excel,19
1830,pune,2020-10-07,16:46:31,Basics of Excel,19
1831,latur,2020-10-07,16:46:31,Basics of Excel,19
1832,pune,2020-10-07,16:46:31,Basics of Excel,19
1833,"istanbul, turkey",2020-10-07,16:46:31,Basics of Excel,20
1834,pune,2020-10-07,16:46:31,Basics of Excel,20
1835,mumbai,2020-10-07,16:46:31,Basics of Excel,20
1836,bhopal,2020-10-07,16:46:31,Basics of Excel,20
1837,pune ,2020-10-07,16:46:31,Basics of Excel,20
1838,delhi,2020-10-07,16:46:31,Basics of Excel,20
1839,new delhi,2020-10-07,16:46:31,Basics of Excel,21
1840,pune,2020-10-07,16:46:31,Basics of Excel,21
1841,pune,2020-10-07,16:46:31,Basics of Excel,21
1842,pune,2020-10-07,16:46:31,Basics of Excel,21
1843,"mancher ,pune",2020-10-07,16:46:31,Basics of Excel,21
1844,"jorhat, assam",2020-10-07,16:46:31,Basics of Excel,21
1845,bhubaneswar,2020-10-07,16:46:31,Basics of Excel,21
1846,pune,2020-10-07,16:46:31,Basics of Excel,21
1847,gwalior,2020-10-07,16:46:31,Basics of Excel,22
1848,lagos,2020-10-07,16:46:31,Basics of Excel,23
1849,pune ,2020-10-07,16:46:31,Basics of Excel,23
1850,ahmedabad,2020-10-07,16:46:31,Basics of Excel,23
1851,gaya,2020-10-07,16:46:31,Basics of Excel,23
1852,pretoria,2020-10-08,16:46:31,Basics of Excel,0
1853,mumbai,2020-10-08,16:46:31,Basics of Excel,0
1854,gokul vihar moradabad,2020-10-08,16:46:31,Basics of Excel,2
1855,cagayan de oro city,2020-10-08,16:46:31,Basics of Excel,5
1856,jakarta,2020-10-08,16:46:31,Basics of Excel,5
1857,pune,2020-10-08,16:46:31,Basics of Excel,7
1858,tarlac city,2020-10-08,16:46:31,Basics of Excel,8
1859,delhi,2020-10-08,16:46:31,Basics of Excel,10
1860,wardha,2020-10-08,16:46:31,Basics of Excel,10
1861,ghaziabad,2020-10-08,16:46:31,Basics of Excel,11
1862,faridabad,2020-10-08,16:46:31,Basics of Excel,13
1863,bokaro steel city,2020-10-08,16:46:31,Basics of Excel,13
1864,calabar,2020-10-08,16:46:31,Basics of Excel,14
1865,coimbatore,2020-10-08,16:46:31,Basics of Excel,15
1866,karimnagar,2020-10-08,16:46:31,Basics of Excel,15
1867,latur,2020-10-08,16:46:31,Basics of Excel,16
1868,ibadan ,2020-10-08,16:46:31,Basics of Excel,16
1869,haridwar,2020-10-08,16:46:31,Basics of Excel,18
1870,kolkata,2020-10-08,16:46:31,Basics of Excel,22
1871,athens,2020-10-09,16:46:31,Basics of Excel,3
1872,london on,2020-10-09,16:46:31,Basics of Excel,4
1873,muntinlupa ,2020-10-09,16:46:31,Basics of Excel,4
1874,jalgaon,2020-10-09,16:46:31,Basics of Excel,8
1875,gresik,2020-10-09,16:46:31,Basics of Excel,8
1876,"new delhi, india",2020-10-09,16:46:31,Basics of Excel,11
1877,delhi,2020-10-09,16:46:31,Basics of Excel,12
1878,mumbai,2020-10-09,16:46:31,Basics of Excel,12
1879,mumbai,2020-10-09,16:46:31,Basics of Excel,13
1880,"khandwa, mp",2020-10-09,16:46:31,Basics of Excel,13
1881,panchkula,2020-10-09,16:46:31,Basics of Excel,13
1882,"cavite, philippines",2020-10-09,16:46:31,Basics of Excel,15
1883,"bacoor city,philippines",2020-10-09,16:46:31,Basics of Excel,15
1884,"imus city cavite, philippines",2020-10-09,16:46:31,Basics of Excel,15
1885,"imus city, cavite, philippines",2020-10-09,16:46:31,Basics of Excel,15
1886,imus city,2020-10-09,16:46:31,Basics of Excel,15
1887,"cavite, philippines",2020-10-09,16:46:31,Basics of Excel,17
1888,mumbai,2020-10-09,16:46:31,Basics of Excel,17
1889,jamshedpur,2020-10-09,16:46:31,Basics of Excel,18
1890,bangalore,2020-10-09,16:46:31,Basics of Excel,19
1891,mumbai,2020-10-09,16:46:31,Basics of Excel,19
1892,lohardaga,2020-10-09,16:46:31,Basics of Excel,20
1893,gaya,2020-10-09,16:46:31,Basics of Excel,21
1894,new delhi,2020-10-09,16:46:31,Basics of Excel,23
1895,mumbai,2020-10-09,16:46:31,Basics of Excel,23
1896,yobe,2020-10-09,16:46:31,Basics of Excel,23
1897,noida,2020-10-10,16:46:31,Basics of Excel,0
1898,ranchi,2020-10-10,16:46:31,Basics of Excel,7
1899,bhilai,2020-10-10,16:46:31,Basics of Excel,8
1900,hyderabad,2020-10-10,16:46:31,Basics of Excel,12
1901,hyderabad ,2020-10-10,16:46:31,Basics of Excel,12
1902,uttarakhand,2020-10-10,16:46:31,Basics of Excel,12
1903,new delhi,2020-10-10,16:46:31,Basics of Excel,14
1904,hyderaba,2020-10-10,16:46:31,Basics of Excel,14
1905,nagda ,2020-10-10,16:46:31,Basics of Excel,15
1906,latur,2020-10-10,16:46:31,Basics of Excel,16
1907,marrakech,2020-10-10,16:46:31,Basics of Excel,20
1908,oton iloilo,2020-10-10,16:46:31,Basics of Excel,20
1909,dehradun,2020-10-10,16:46:31,Basics of Excel,21
1910,"surabaya, indonesia",2020-10-10,16:46:31,Basics of Excel,21
1911,farrukhabad up,2020-10-10,16:46:31,Basics of Excel,21
1912,cluj-napoca,2020-10-10,16:46:31,Basics of Excel,22
1913,ghaziabad,2020-10-10,16:46:31,Basics of Excel,23
1914,delhi,2020-10-10,16:46:31,Basics of Excel,23
1915,mohali,2020-10-11,16:46:31,Basics of Excel,3
1916,delhi,2020-10-11,16:46:31,Basics of Excel,5
1917,patna,2020-10-11,16:46:31,Basics of Excel,9
1918,patna,2020-10-11,16:46:31,Basics of Excel,9
1919,kolkata,2020-10-11,16:46:31,Basics of Excel,9
1920,pune,2020-10-11,16:46:31,Basics of Excel,10
1921,kanpur,2020-10-11,16:46:31,Basics of Excel,12
1922,pune,2020-10-11,16:46:31,Basics of Excel,14
1923,pune,2020-10-11,16:46:31,Basics of Excel,17
1924,kolkata ,2020-10-11,16:46:31,Basics of Excel,19
1925,new delhi,2020-10-11,16:46:31,Basics of Excel,20
1926,houston,2020-10-11,16:46:31,Basics of Excel,21
1927,mumbai,2020-10-11,16:46:31,Basics of Excel,21
1928,ratnagiri,2020-10-11,16:46:31,Basics of Excel,22
1929,hyderabad ,2020-10-11,16:46:31,Basics of Excel,23
1930,surat,2020-10-11,16:46:31,Basics of Excel,23
1931,delhi,2020-10-12,16:46:31,Basics of Excel,9
1932,mumbai,2020-10-12,16:46:31,Basics of Excel,10
1933,surigao,2020-10-12,16:46:31,Basics of Excel,11
1934,edmonton,2020-10-12,16:46:31,Basics of Excel,11
1935,"surigao city, philippines",2020-10-12,16:46:31,Basics of Excel,12
1936,jaipur,2020-10-12,16:46:31,Basics of Excel,12
1937,"moradabad, uttar pradesh",2020-10-12,16:46:31,Basics of Excel,13
1938,bhopal,2020-10-12,16:46:31,Basics of Excel,16
1939,kolkata,2020-10-12,16:46:31,Basics of Excel,17
1940,nallasopara,2020-10-12,16:46:31,Basics of Excel,19
1941,pune,2020-10-12,16:46:31,Basics of Excel,21
1942,chennai,2020-10-12,16:46:31,Basics of Excel,23
1943,pune,2020-10-12,16:46:31,Basics of Excel,23
1944,nagpur,2020-10-13,16:46:31,Basics of Excel,8
1945,guwahati,2020-10-13,16:46:31,Basics of Excel,10
1946,tinsukia,2020-10-13,16:46:31,Basics of Excel,10
1947,bandung,2020-10-13,16:46:31,Basics of Excel,13
1948,wardha,2020-10-13,16:46:31,Basics of Excel,14
1949,kota bandung,2020-10-13,16:46:31,Basics of Excel,15
1950,harda,2020-10-13,16:46:31,Basics of Excel,15
1951,mumbai ,2020-10-13,16:46:31,Basics of Excel,19
1952,pune,2020-10-13,16:46:31,Basics of Excel,21
1953,siwan,2020-10-14,16:46:31,Basics of Excel,8
1954,guwahati,2020-10-14,16:46:31,Basics of Excel,11
1955,srinagar,2020-10-14,16:46:31,Basics of Excel,12
1956,faridabad,2020-10-14,16:46:31,Basics of Excel,14
1957,vadodara,2020-10-14,16:46:31,Basics of Excel,14
1958,chennai,2020-10-14,16:46:31,Basics of Excel,19
